,DESTINATION,KEYWORDS,ORIGIN
54703,LAS,flight,EWR
54704,LAS,personal,EWR
54705,LAS,conversations,EWR
54706,LAS,galley,EWR
54707,LAS,first,EWR
54708,LAS,class,EWR
54709,LAS,passenger,EWR
54710,LAS,expected,EWR
54711,LAS,point,EWR
54712,LAS,ask,EWR
54713,LAS,flight,EWR
54714,LAS,attendants,EWR
54715,LAS,glass,EWR
54716,LAS,water,EWR
54717,LAS,dinner,EWR
54718,LAS,crossword,EWR
54719,LAS,puzzles,EWR
54720,LAS,cell,EWR
54721,LAS,phone,EWR
54722,LAS,spread,EWR
54723,LAS,gave,EWR
54724,LAS,dirty,EWR
54725,LAS,look,EWR
54726,LAS,bothering,EWR
54727,LAS,thought,EWR
54728,LAS,flight,EWR
54729,LAS,attendants,EWR
54730,LAS,paid,EWR
54731,LAS,actually,EWR
54732,LAS,service,EWR
54733,LAS,passengers,EWR
54734,MKE,figure,ORD
54735,MKE,shit,ORD
54736,MKE,every,ORD
54737,MKE,part,ORD
54738,MKE,flight,ORD
54739,MKE,trips,ORD
54740,MKE,messed,ORD
54741,MKE,delays,ORD
54742,MKE,werent,ORD
54743,MKE,weather,ORD
54744,MKE,delays,ORD
54745,MKE,stupid,ORD
54746,MKE,delays,ORD
54747,MKE,gate,ORD
54748,MKE,supposed,ORD
54749,MKE,everything,ORD
54750,MKE,disorganized,ORD
54751,LAX,horrible,ORD
54752,LAX,boarding,ORD
54753,LAX,experience,ORD
54754,LAX,paid,ORD
54755,LAX,extra,ORD
54756,LAX,able,ORD
54757,LAX,use,ORD
54758,LAX,overhead,ORD
54759,LAX,bins,ORD
54760,LAX,space,ORD
54761,LAX,available,ORD
54762,LAX,paying,ORD
54763,LAX,extra,ORD
54764,LAX,economy,ORD
54765,LAX,plus,ORD
54766,LAX,give,ORD
54767,LAX,priority,ORD
54768,LAX,boarding,ORD
54769,EWR,horrible,ATL
54770,EWR,flight,ATL
54771,EWR,agent,ATL
54772,EWR,flight,ATL
54773,EWR,crew,ATL
54774,EWR,service,ATL
54775,EWR,known,ATL
54776,EWR,flight,ATL
54777,EWR,attendant,ATL
54778,EWR,lied,ATL
54779,EWR,full,ATL
54780,EWR,flight,ATL
54781,EWR,nearly,ATL
54782,EWR,empty,ATL
54783,EWR,half,ATL
54784,EWR,flight,ATL
54785,EWR,full,ATL
54786,EWR,came,ATL
54787,EWR,2,ATL
54788,EWR,babies,ATL
54789,EWR,asked,ATL
54790,EWR,car,ATL
54791,EWR,seats,ATL
54792,EWR,full,ATL
54793,EWR,rule,ATL
54794,EWR,full,ATL
54795,EWR,last,ATL
54796,EWR,ones,ATL
54797,EWR,saw,ATL
54798,EWR,empty,ATL
54799,EWR,atlanta,ATL
54800,EWR,empty,ATL
54801,EWR,flight,ATL
54802,EWR,attendants,ATL
54803,EWR,nice,ATL
54804,EWR,let,ATL
54805,EWR,car,ATL
54806,EWR,seats,ATL
54807,EWR,dont,ATL
54808,EWR,know,ATL
54809,EWR,flight,ATL
54810,EWR,attendants,ATL
54811,EWR,cared,ATL
54812,EWR,car,ATL
54813,EWR,seats,ATL
54814,EWR,empty,ATL
54815,EWR,really,ATL
54816,EWR,disappointed,ATL
54817,DUB,extremely,EWR
54818,DUB,sick,EWR
54819,DUB,couple,EWR
54820,DUB,hours,EWR
54821,DUB,sick,EWR
54822,DUB,food,EWR
54823,PHX,theres,ORD
54824,PHX,new,ORD
54825,PHX,class,ORD
54826,PHX,service,ORD
54827,PHX,let,ORD
54828,PHX,carry,ORD
54829,PHX,anything,ORD
54830,PHX,angry,ORD
54831,PHX,front,ORD
54832,LAS,forced,ORD
54833,LAS,self,ORD
54834,LAS,check,ORD
54835,LAS,kiosk,ORD
54836,LAS,check,ORD
54837,LAS,luggage,ORD
54838,LAS,need,ORD
54839,LAS,employees,ORD
54840,LAS,online,ORD
54841,LAS,request,ORD
54842,LAS,refund,ORD
54843,LAS,submit,ORD
54844,LAS,frustrating,ORD
54845,LAS,cannot,ORD
54846,LAS,refund,ORD
54847,LAS,service,ORD
54848,LAS,rendered,ORD
54849,TPA,flight,EWR
54850,TPA,delayed,EWR
54851,TPA,almost,EWR
54852,TPA,3,EWR
54853,TPA,hours,EWR
54854,TPA,great,EWR
54855,TPA,experience,EWR
54856,ORD,broken,DEN
54857,ORD,baggage,DEN
54858,ORD,system,DEN
54859,ORD,pit,DEN
54860,ORD,delayed,DEN
54861,ORD,flight,DEN
54862,ORD,mechanic,DEN
54863,ORD,come,DEN
54864,ORD,aboard,DEN
54865,ORD,fix,DEN
54866,ORD,seat,DEN
54867,ORD,headrest,DEN
54868,ORD,separated,DEN
54869,ORD,seat,DEN
54870,ORD,whats,DEN
54871,ORD,going,DEN
54872,ORD,maintenance,DEN
54873,ORD,encouraging,DEN
54874,ORD,seems,DEN
54875,ORD,cost,DEN
54876,ORD,cutting,DEN
54877,ORD,paying,DEN
54878,ORD,attention,DEN
54879,ORD,hope,DEN
54880,ORD,rest,DEN
54881,ORD,maintained,DEN
54882,ORD,properly,DEN
54883,ORD,logs,DEN
54884,ORD,75,DEN
54885,ORD,k,DEN
54886,ORD,year,DEN
54887,ORD,know,DEN
54888,ORD,right,DEN
54889,ORD,used,DEN
54890,ORD,upgrade,DEN
54891,ORD,1st,DEN
54892,ORD,class,DEN
54893,ORD,middle,DEN
54894,ORD,seat,DEN
54895,ORD,economy,DEN
54896,ORD,meal,DEN
54897,ORD,served,DEN
54898,ORD,first,DEN
54899,ORD,class,DEN
54900,ORD,7pm,DEN
54901,ORD,departure,DEN
54902,ORD,arrived,DEN
54903,ORD,chicago,DEN
54904,ORD,late,DEN
54905,ORD,hungry,DEN
54906,ORD,delay,DEN
54907,ORD,maintenance,DEN
54908,ORD,related,DEN
54909,ORD,third,DEN
54910,ORD,flight,DEN
54911,ORD,2,DEN
54912,ORD,months,DEN
54913,ORD,maintenance,DEN
54914,ORD,delays,DEN
54915,ORD,think,DEN
54916,ORD,cronic,DEN
54917,ORD,maintenance,DEN
54918,ORD,problems,DEN
54919,MCI,delayed,EWR
54920,MCI,mechanical,EWR
54921,MCI,problems,EWR
54922,MCI,caused,EWR
54923,MCI,significant,EWR
54924,MCI,delay,EWR
54925,MCI,itinerary,EWR
54926,IAH,enjoy,EWR
54927,IAH,tvs,EWR
54928,IAH,gate,EWR
54929,IAH,personal,EWR
54930,IAH,allow,EWR
54931,IAH,carry,EWR
54932,IAH,carryon,EWR
54933,IAH,rude,EWR
54934,IAH,attitude,EWR
54935,MSP,sent,EWR
54936,MSP,bags,EWR
54937,MSP,ahead,EWR
54938,MSP,flight,EWR
54939,MSP,delayed,EWR
54940,MSP,yet,EWR
54941,MSP,waited,EWR
54942,MSP,waited,EWR
54943,MSP,baggage,EWR
54944,MSP,find,EWR
54945,MSP,bags,EWR
54946,MSP,sitting,EWR
54947,MSP,back,EWR
54948,MSP,morning,EWR
54949,MSP,received,EWR
54950,MSP,text,EWR
54951,MSP,saying,EWR
54952,MSP,sent,EWR
54953,MSP,bags,EWR
54954,MSP,ahead,EWR
54955,MSP,irritating,EWR
54956,LAX,woman,EWR
54957,LAX,sat,EWR
54958,LAX,supposed,EWR
54959,LAX,22a,EWR
54960,LAX,boyfriend,EWR
54961,LAX,22c,EWR
54962,LAX,asked,EWR
54963,LAX,lady,EWR
54964,LAX,wanted,EWR
54965,LAX,switch,EWR
54966,LAX,took,EWR
54967,LAX,22a,EWR
54968,LAX,22b,EWR
54969,LAX,phone,EWR
54970,LAX,entire,EWR
54971,LAX,55,EWR
54972,LAX,flight,EWR
54973,LAX,suspect,EWR
54974,LAX,satellite,EWR
54975,LAX,phone,EWR
54976,LAX,disconnected,EWR
54977,LAX,saw,EWR
54978,LAX,phone,EWR
54979,LAX,log,EWR
54980,LAX,onto,EWR
54981,LAX,wifi,EWR
54982,LAX,etc,EWR
54983,LAX,yelling,EWR
54984,LAX,phone,EWR
54985,LAX,flight,EWR
54986,LAX,attendant,EWR
54987,LAX,stop,EWR
54988,LAX,talking,EWR
54989,LAX,true,EWR
54990,LAX,deeply,EWR
54991,LAX,concerned,EWR
54992,LAX,mental,EWR
54993,LAX,stability,EWR
54994,LAX,feel,EWR
54995,LAX,turned,EWR
54996,LAX,back,EWR
54997,LAX,gate,EWR
54998,LAX,escorted,EWR
54999,LAX,flight,EWR
55000,LAX,departed,EWR
55001,LAX,9,EWR
55002,LAX,pm,EWR
55003,LAX,et,EWR
55004,LAX,within,EWR
55005,LAX,5,EWR
55006,LAX,rows,EWR
55007,LAX,rest,EWR
55008,LAX,continued,EWR
55009,LAX,yell,EWR
55010,LAX,phone,EWR
55011,LAX,entire,EWR
55012,LAX,flight,EWR
55013,LAX,absolutely,EWR
55014,LAX,awful,EWR
55015,LAX,flight,EWR
55016,LAX,attendants,EWR
55017,LAX,made,EWR
55018,LAX,effort,EWR
55019,LAX,stop,EWR
55020,LAX,give,EWR
55021,LAX,free,EWR
55022,LAX,alcohol,EWR
55023,LAX,devices,EWR
55024,LAX,allowed,EWR
55025,LAX,think,EWR
55026,LAX,rather,EWR
55027,LAX,taken,EWR
55028,LAX,3045,EWR
55029,LAX,minute,EWR
55030,LAX,delay,EWR
55031,LAX,removed,EWR
55032,LAX,flight,EWR
55033,LAX,rather,EWR
55034,LAX,suffer,EWR
55035,LAX,55,EWR
55036,LAX,hours,EWR
55037,DEL,quite,EWR
55038,DEL,possibly,EWR
55039,DEL,food,EWR
55040,DEL,ever,EWR
55041,DEL,flight,EWR
55042,DEL,requested,EWR
55043,DEL,vegetarian,EWR
55044,DEL,food,EWR
55045,DEL,called,EWR
55046,DEL,confirm,EWR
55047,DEL,case,EWR
55048,DEL,flight,EWR
55049,DEL,attendant,EWR
55050,DEL,opted,EWR
55051,DEL,sea,EWR
55052,DEL,food,EWR
55053,DEL,veg,EWR
55054,DEL,food,EWR
55055,DEL,food,EWR
55056,DEL,really,EWR
55057,DEL,appetizer,EWR
55058,DEL,tuna,EWR
55059,DEL,seriously,EWR
55060,DEL,main,EWR
55061,DEL,course,EWR
55062,DEL,bet,EWR
55063,DEL,economy,EWR
55064,DEL,better,EWR
55065,DEL,food,EWR
55066,DEL,flight,EWR
55067,DEL,going,EWR
55068,DEL,india,EWR
55069,DEL,much,EWR
55070,DEL,better,EWR
55071,DEL,choices,EWR
55072,DEL,lufhansa,EWR
55073,DEL,business,EWR
55074,DEL,ideas,EWR
55075,CMH,gate,ORD
55076,CMH,agent,ORD
55077,CMH,gave,ORD
55078,CMH,little,ORD
55079,CMH,information,ORD
55080,CMH,flight,ORD
55081,CMH,delays,ORD
55082,CMH,english,ORD
55083,CMH,understandable,ORD
55084,CMH,gate,ORD
55085,CMH,seating,ORD
55086,CMH,dates,ORD
55087,CMH,back,ORD
55088,CMH,80s,ORD
55089,CMH,uncomfortable,ORD
55090,CMH,flight,ORD
55091,CMH,rescheduled,ORD
55092,CMH,12,ORD
55093,CMH,hrs,ORD
55094,CMH,last,ORD
55095,CMH,minute,ORD
55096,CMH,personnel,ORD
55097,CMH,clue,ORD
55098,CMH,help,ORD
55099,CMH,flight,ORD
55100,CMH,delayed,ORD
55101,CMH,reasons,ORD
55102,CMH,crew,ORD
55103,CMH,arrived,ORD
55104,CMH,wrong,ORD
55105,CMH,gate,ORD
55106,CMH,crew,ORD
55107,CMH,confused,ORD
55108,CMH,timing,ORD
55109,CMH,flight,ORD
55110,CMH,etc,ORD
55111,CMH,extend,ORD
55112,CMH,lady,ORD
55113,CMH,gate,ORD
55114,CMH,frustrated,ORD
55115,CMH,well,ORD
55116,CMH,blamed,ORD
55117,CMH,senior,ORD
55118,CMH,management,ORD
55119,CMH,chaos,ORD
55120,ORD,gate,ATL
55121,ORD,personnel,ATL
55122,ORD,terrible,ATL
55123,ORD,unfriendly,ATL
55124,ORD,unprofessional,ATL
55125,ORD,accent,ATL
55126,ORD,voice,ATL
55127,ORD,hardly,ATL
55128,ORD,hearunderstand,ATL
55129,ORD,announcing,ATL
55130,ORD,flight,ATL
55131,ORD,attendants,ATL
55132,ORD,worse,ATL
55133,ORD,looks,ATL
55134,ORD,training,ATL
55135,ORD,slow,ATL
55136,ORD,helpful,ATL
55137,MCO,used,EWR
55138,MCO,business,EWR
55139,MCO,economy,EWR
55140,MCO,paid,EWR
55141,MCO,check,EWR
55142,MCO,carryon,EWR
55143,MCO,asked,EWR
55144,MCO,business,EWR
55145,MCO,satchel,EWR
55146,MCO,time,EWR
55147,MCO,fine,EWR
55148,MCO,however,EWR
55149,MCO,reached,EWR
55150,MCO,gate,EWR
55151,MCO,gate,EWR
55152,MCO,attendant,EWR
55153,MCO,rude,EWR
55154,MCO,threatening,EWR
55155,MCO,unbelievable,EWR
55156,TLV,rang,EWR
55157,TLV,assistance,EWR
55158,TLV,3,EWR
55159,TLV,times,EWR
55160,TLV,answered,EWR
55161,TLV,thankfully,EWR
55162,TLV,emergency,EWR
55163,TLV,otherwise,EWR
55164,TLV,service,EWR
55165,TLV,main,EWR
55166,TLV,complaint,EWR
55167,TLV,premier,EWR
55168,TLV,economy,EWR
55169,TLV,seat,EWR
55170,TLV,adequate,EWR
55171,TLV,legroom,EWR
55172,TLV,soooo,EWR
55173,TLV,narrow,EWR
55174,TLV,extremely,EWR
55175,TLV,uncomfortable,EWR
55176,TLV,keep,EWR
55177,TLV,within,EWR
55178,TLV,confines,EWR
55179,TLV,armrest,EWR
55180,TLV,man,EWR
55181,TLV,fat,EWR
55182,TLV,definitely,EWR
55183,TLV,impinged,EWR
55184,TLV,space,EWR
55185,TLV,much,EWR
55186,TLV,flight,EWR
55187,TLV,complain,EWR
55188,TLV,saw,EWR
55189,TLV,uncomfortable,EWR
55190,TLV,seat,EWR
55191,TLV,couldnt,EWR
55192,TLV,help,EWR
55193,ORD,gate,LAS
55194,ORD,agent,LAS
55195,ORD,upset,LAS
55196,ORD,work,LAS
55197,ORD,morning,LAS
55198,ORD,shift,LAS
55199,ORD,lied,LAS
55200,ORD,outright,LAS
55201,ORD,passenger,LAS
55202,ORD,connecting,LAS
55203,ORD,chicago,LAS
55204,ORD,germany,LAS
55205,ORD,overhead,LAS
55206,ORD,bin,LAS
55207,ORD,space,LAS
55208,ORD,idea,LAS
55209,ORD,airplane,LAS
55210,ORD,8,LAS
55211,ORD,open,LAS
55212,ORD,spots,LAS
55213,ORD,threatened,LAS
55214,ORD,lady,LAS
55215,ORD,flight,LAS
55216,ORD,complained,LAS
55217,ORD,made,LAS
55218,ORD,remove,LAS
55219,ORD,personal,LAS
55220,ORD,items,LAS
55221,ORD,carryon,LAS
55222,ORD,right,LAS
55223,ORD,front,LAS
55224,ORD,outrageous,LAS
55225,ORD,forced,LAS
55226,ORD,work,LAS
55227,ORD,morning,LAS
55228,ORD,shift,LAS
55229,ORD,captain,LAS
55230,ORD,flight,LAS
55231,ORD,entire,LAS
55232,ORD,duration,LAS
55233,ORD,flight,LAS
55234,ORD,fasten,LAS
55235,ORD,seat,LAS
55236,ORD,belt,LAS
55237,ORD,sign,LAS
55238,ORD,turbulence,LAS
55239,ORD,reason,LAS
55240,ORD,keep,LAS
55241,ORD,people,LAS
55242,ORD,sitting,LAS
55243,ORD,shifting,LAS
55244,ORD,burden,LAS
55245,ORD,responsibility,LAS
55246,ORD,case,LAS
55247,ORD,use,LAS
55248,ORD,restroom,LAS
55249,ORD,passengers,LAS
55250,ORD,couldnt,LAS
55251,ORD,pee,LAS
55252,ORD,4,LAS
55253,ORD,hrs,LAS
55254,ORD,torture,LAS
55255,ORD,additionally,LAS
55256,ORD,flight,LAS
55257,ORD,attendants,LAS
55258,ORD,enforcing,LAS
55259,ORD,every,LAS
55260,ORD,instance,LAS
55261,ORD,people,LAS
55262,ORD,sent,LAS
55263,ORD,back,LAS
55264,ORD,asked,LAS
55265,ORD,seat,LAS
55266,ORD,horrible,LAS
55267,ORD,experience,LAS
55268,ORD,flight,LAS
55269,ORD,generally,BWI
55270,ORD,first,BWI
55271,ORD,class,BWI
55272,ORD,increasingly,BWI
55273,ORD,noticed,BWI
55274,ORD,attendants,BWI
55275,ORD,fail,BWI
55276,ORD,promptly,BWI
55277,ORD,assist,BWI
55278,ORD,first,BWI
55279,ORD,class,BWI
55280,ORD,passengers,BWI
55281,ORD,settling,BWI
55282,ORD,seats,BWI
55283,ORD,expect,BWI
55284,ORD,early,BWI
55285,ORD,boarding,BWI
55286,ORD,first,BWI
55287,ORD,class,BWI
55288,ORD,cabin,BWI
55289,ORD,least,BWI
55290,ORD,attendent,BWI
55291,ORD,waiting,BWI
55292,ORD,hangard,BWI
55293,ORD,hand,BWI
55294,ORD,overcoats,BWI
55295,ORD,suit,BWI
55296,ORD,jackets,BWI
55297,ORD,failed,BWI
55298,ORD,happen,BWI
55299,ORD,leg,BWI
55300,ORD,trip,BWI
55301,ORD,past,BWI
55302,ORD,tuesday,BWI
55303,ORD,forced,BWI
55304,ORD,hold,BWI
55305,ORD,large,BWI
55306,ORD,bulky,BWI
55307,ORD,costs,BWI
55308,ORD,lap,BWI
55309,ORD,20,BWI
55310,ORD,mintues,BWI
55311,ORD,regular,BWI
55312,ORD,boarding,BWI
55313,ORD,ask,BWI
55314,ORD,steward,BWI
55315,ORD,twice,BWI
55316,ORD,coat,BWI
55317,ORD,shitty,BWI
55318,ORD,service,BWI
55319,EWR,initial,ATL
55320,EWR,flight,ATL
55321,EWR,cancelled,ATL
55322,EWR,family,ATL
55323,EWR,reassigned,ATL
55324,EWR,new,ATL
55325,EWR,flight,ATL
55326,EWR,seated,ATL
55327,EWR,separately,ATL
55328,EWR,frustrating,ATL
55329,EWR,situation,ATL
55330,EWR,since,ORD
55331,EWR,youve,ORD
55332,EWR,stopped,ORD
55333,EWR,direct,ORD
55334,EWR,tuesdays,ORD
55335,EWR,ord,ORD
55336,EWR,syr,ORD
55337,EWR,ewr,ORD
55338,EWR,syr,ORD
55339,EWR,layover,ORD
55340,EWR,ewr,ORD
55341,EWR,ontime,ORD
55342,EWR,performance,ORD
55343,EWR,key,ORD
55344,EWR,nearly,ORD
55345,EWR,30,ORD
55346,EWR,late,ORD
55347,EWR,leaving,ORD
55348,EWR,ord,ORD
55349,EWR,reflector,ORD
55350,EWR,tape,ORD
55351,EWR,coming,ORD
55352,EWR,loose,ORD
55353,EWR,doors,ORD
55354,EWR,waiting,ORD
55355,EWR,mechanic,ORD
55356,EWR,paperwork,ORD
55357,EWR,landed,ORD
55358,EWR,ewr,ORD
55359,EWR,20,ORD
55360,EWR,early,ORD
55361,EWR,couldnt,ORD
55362,EWR,gate,ORD
55363,EWR,gate,ORD
55364,EWR,15,ORD
55365,EWR,late,ORD
55366,EWR,shuttle,ORD
55367,EWR,terminal,ORD
55368,EWR,flight,ORD
55369,EWR,syr,ORD
55370,EWR,time,ORD
55371,EWR,boarding,ORD
55372,EWR,found,ORD
55373,EWR,inbound,ORD
55374,EWR,delayed,ORD
55375,EWR,late,ORD
55376,EWR,getting,ORD
55377,EWR,syr,ORD
55378,EWR,scheduling,ORD
55379,EWR,costing,ORD
55380,EWR,time,ORD
55381,EWR,money,ORD
55382,EWR,happy,ORD
55383,EWR,right,ORD
55384,EWR,adds,ORD
55385,EWR,unnecessary,ORD
55386,EWR,time,ORD
55387,EWR,stress,ORD
55388,EWR,weekly,ORD
55389,EWR,commute,ORD
55390,EWR,syr,ORD
55391,RDU,food,ORD
55392,RDU,service,ORD
55393,RDU,extremely,ORD
55394,RDU,disappointing,ORD
55395,EWR,issue,IAD
55396,EWR,flight,IAD
55397,EWR,attendants,IAD
55398,EWR,flight,IAD
55399,EWR,delayed,IAD
55400,EWR,pilot,IAD
55401,EWR,show,IAD
55402,EWR,extremely,IAD
55403,EWR,disappointing,IAD
55404,EWR,turned,IAD
55405,EWR,1hr,IAD
55406,EWR,layover,IAD
55407,EWR,mad,IAD
55408,EWR,dash,IAD
55409,EWR,newark,IAD
55410,EWR,airport,IAD
55411,EWR,know,IAD
55412,EWR,person,IAD
55413,EWR,boat,IAD
55414,EWR,couple,IAD
55415,EWR,siting,IAD
55416,EWR,near,IAD
55417,EWR,idea,IAD
55418,EWR,going,IAD
55419,EWR,flight,IAD
55420,EWR,japan,IAD
55421,EWR,reason,IAD
55422,EWR,6,IAD
55423,EWR,flight,IAD
55424,EWR,delayed,IAD
55425,EWR,weather,IAD
55426,EWR,airplane,IAD
55427,EWR,malfunction,IAD
55428,EWR,waking,IAD
55429,EWR,3,IAD
55430,EWR,last,IAD
55431,EWR,thing,IAD
55432,EWR,wants,IAD
55433,EWR,find,IAD
55434,EWR,flight,IAD
55435,EWR,delayed,IAD
55436,EWR,reason,IAD
55437,EWR,issue,MCO
55438,EWR,breakfast,MCO
55439,EWR,offerings,MCO
55440,EWR,business,MCO
55441,EWR,classraisin,MCO
55442,EWR,bran,MCO
55443,EWR,cereal,MCO
55444,EWR,omelet,MCO
55445,EWR,spinachnot,MCO
55446,EWR,wide,MCO
55447,EWR,tasty,MCO
55448,EWR,selection,MCO
55449,EWR,breakfast,MCO
55450,EWR,disappointment,MCO
55451,ORD,knowing,JAX
55452,ORD,advance,JAX
55453,ORD,weather,JAX
55454,ORD,time,JAX
55455,ORD,airlines,JAX
55456,ORD,prepared,JAX
55457,ORD,deicing,JAX
55458,ORD,resulting,JAX
55459,ORD,great,JAX
55460,ORD,backlog,JAX
55461,ORD,half,JAX
55462,ORD,delay,JAX
55463,ORD,led,JAX
55464,ORD,delayed,JAX
55465,ORD,meetings,JAX
55466,EWR,flight,RSW
55467,EWR,went,RSW
55468,EWR,smoothly,RSW
55469,EWR,complaints,RSW
55470,EWR,whatsoever,RSW
55471,ORD,stuck,SAN
55472,ORD,15,SAN
55473,ORD,upon,SAN
55474,ORD,arrival,SAN
55475,ORD,problem,SAN
55476,ORD,jetway,SAN
55477,ORD,dont,SAN
55478,ORD,believe,SAN
55479,ORD,uniteds,SAN
55480,ORD,fault,SAN
55481,EWR,restroom,SJC
55482,EWR,flight,DFW
55483,EWR,delayed,DFW
55484,EWR,2,DFW
55485,EWR,hours,DFW
55486,EWR,weather,DFW
55487,EWR,however,DFW
55488,EWR,storms,DFW
55489,EWR,started,DFW
55490,EWR,long,DFW
55491,EWR,arrived,DFW
55492,EWR,final,DFW
55493,EWR,destination,DFW
55494,EWR,completely,DFW
55495,EWR,unnecessary,DFW
55496,EWR,delayed,DFW
55497,EWR,husband,DFW
55498,EWR,getting,DFW
55499,EWR,work,DFW
55500,EWR,time,DFW
55501,EWR,completely,DFW
55502,EWR,unacceptable,DFW
55503,ORD,planning,CID
55504,ORD,ground,CID
55505,ORD,crew,CID
55506,ORD,operations,CID
55507,ORD,caused,CID
55508,ORD,delayed,CID
55509,ORD,flight,CID
55510,EWR,survey,SAN
55511,EWR,flight,SAN
55512,EWR,11618,SAN
55513,EWR,chicago,SAN
55514,EWR,san,SAN
55515,EWR,diego,SAN
55516,EWR,651,SAN
55517,EWR,flight,SAN
55518,EWR,experience,SAN
55519,EWR,ever,SAN
55520,EWR,flight,SAN
55521,EWR,rochester,SAN
55522,EWR,ord,SAN
55523,EWR,delayed,SAN
55524,EWR,flight,SAN
55525,EWR,chicago,SAN
55526,EWR,delayed,SAN
55527,EWR,diverted,SAN
55528,EWR,san,SAN
55529,EWR,diego,SAN
55530,EWR,lax,SAN
55531,EWR,bused,SAN
55532,EWR,san,SAN
55533,EWR,diego,SAN
55534,EWR,diversion,SAN
55535,EWR,occurred,SAN
55536,EWR,flight,SAN
55537,EWR,ontime,SAN
55538,EWR,arrived,SAN
55539,EWR,4,SAN
55540,EWR,hours,SAN
55541,EWR,late,SAN
55542,EWR,2am,SAN
55543,EWR,pay,SAN
55544,EWR,lyft,SAN
55545,EWR,final,SAN
55546,EWR,destination,SAN
55547,EWR,scheduled,SAN
55548,EWR,ride,SAN
55549,EWR,longer,SAN
55550,EWR,available,SAN
55551,EWR,passenger,SAN
55552,EWR,flight,SAN
55553,EWR,chicago,SAN
55554,EWR,san,SAN
55555,EWR,diego,SAN
55556,EWR,obviously,SAN
55557,EWR,drugs,SAN
55558,EWR,guy,SAN
55559,EWR,went,SAN
55560,EWR,lav,SAN
55561,EWR,3,SAN
55562,EWR,times,SAN
55563,EWR,time,SAN
55564,EWR,returned,SAN
55565,EWR,twitchy,SAN
55566,EWR,rather,SAN
55567,EWR,sat,SAN
55568,EWR,crying,SAN
55569,EWR,child,SAN
55570,EWR,arriving,SAN
55571,EWR,lax,SAN
55572,EWR,gate,SAN
55573,EWR,ready,SAN
55574,EWR,accept,SAN
55575,EWR,flight,SAN
55576,EWR,delayed,SAN
55577,EWR,announcement,SAN
55578,EWR,gate,SAN
55579,EWR,agents,SAN
55580,EWR,direct,SAN
55581,EWR,gate,SAN
55582,EWR,attendants,SAN
55583,EWR,phone,SAN
55584,EWR,directions,SAN
55585,EWR,given,SAN
55586,EWR,experienced,SAN
55587,EWR,disorganized,SAN
55588,EWR,poorly,SAN
55589,EWR,managed,SAN
55590,EWR,team,SAN
55591,EWR,use,SAN
55592,EWR,term,SAN
55593,EWR,loosely,SAN
55594,EWR,case,SAN
55595,EWR,using,SAN
55596,EWR,result,SAN
55597,EWR,horrible,SAN
55598,EWR,service,SAN
55599,EWR,received,SAN
55600,ORD,plus,CHA
55601,ORD,hours,CHA
55602,ORD,delayed,CHA
55603,ORD,turned,CHA
55604,ORD,5,CHA
55605,ORD,hr,CHA
55606,ORD,travel,CHA
55607,ORD,13,CHA
55608,ORD,plus,CHA
55609,ORD,travel,CHA
55610,ORD,month,CHA
55611,ORD,old,CHA
55612,ORD,infant,CHA
55613,ORD,food,CHA
55614,ORD,vouchers,CHA
55615,ORD,compensation,CHA
55616,ORD,offered,CHA
55617,ORD,totally,CHA
55618,ORD,unacceptable,CHA
55619,EWR,disappointed,PDX
55620,EWR,private,PDX
55621,EWR,tvs,PDX
55622,EWR,seats,PDX
55623,EWR,cross,PDX
55624,EWR,country,PDX
55625,EWR,flight,PDX
55626,EWR,going,PDX
55627,EWR,returning,PDX
55628,EWR,download,PDX
55629,EWR,app,PDX
55630,EWR,want,PDX
55631,EWR,purchase,PDX
55632,EWR,internet,PDX
55633,EWR,therefore,PDX
55634,EWR,unable,PDX
55635,EWR,watch,PDX
55636,EWR,free,PDX
55637,EWR,movies,PDX
55638,EWR,television,PDX
55639,EWR,offered,PDX
55640,EWR,iphone,PDX
55641,EWR,tried,FLL
55642,EWR,twice,FLL
55643,EWR,give,FLL
55644,EWR,flight,FLL
55645,EWR,attendants,FLL
55646,EWR,empty,FLL
55647,EWR,bottle,FLL
55648,EWR,diet,FLL
55649,EWR,coke,FLL
55650,EWR,refused,FLL
55651,EWR,acted,FLL
55652,EWR,quite,FLL
55653,EWR,annoyed,FLL
55654,ORD,basic,LGA
55655,ORD,economy,LGA
55656,ORD,ticket,LGA
55657,ORD,option,LGA
55658,ORD,pay,LGA
55659,ORD,extra,LGA
55660,ORD,carry,LGA
55661,ORD,suitcase,LGA
55662,ORD,second,LGA
55663,ORD,small,LGA
55664,ORD,bag,LGA
55665,ORD,ridiculous,LGA
55666,ORD,bought,LGA
55667,ORD,accident,LGA
55668,ORD,knowing,LGA
55669,ORD,getting,LGA
55670,ORD,basic,LGA
55671,ORD,economy,LGA
55672,ORD,ticket,LGA
55673,ORD,couldnt,LGA
55674,ORD,sit,LGA
55675,ORD,boyfriend,LGA
55676,ORD,flight,LGA
55677,ORD,top,LGA
55678,ORD,pay,LGA
55679,ORD,50,LGA
55680,ORD,airport,LGA
55681,ORD,backpack,LGA
55682,ORD,already,LGA
55683,ORD,carrying,LGA
55684,ORD,purse,LGA
55685,ORD,wtf,LGA
55686,ORD,completely,LGA
55687,ORD,ridiculous,LGA
55688,ORD,since,LGA
55689,ORD,bags,LGA
55690,ORD,couldve,LGA
